Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State_County_Year
365,344,21,0,0,0,0,74,43,26,0,0,0,365,0,idahotwinfalls2019
357,261,96,0,0,0,0,92,66,29,0,0,0,357,0,idahovalley2019
241,208,33,0,0,0,0,93,54,41,0,0,241,0,0,illinoisadams2019
365,225,140,0,0,0,0,100,64,45,0,0,179,186,0,illinoischampaign2019
327,314,13,0,0,0,0,74,47,34,0,0,327,0,0,illinoisclark2019
365,80,276,9,0,0,0,133,79,58,0,8,58,295,4,illinoiscook2019
352,196,153,2,1,0,0,174,65,48,0,0,130,222,0,illinoisdupage2019
245,224,21,0,0,0,0,84,50,40,0,0,245,0,0,illinoiseffingham2019
344,204,139,1,0,0,0,105,61,47,0,0,137,207,0,illinoishamilton2019
347,221,124,2,0,0,0,119,62,46,0,0,170,177,0,illinoisjersey2019
363,351,12,0,0,0,0,74,47,34,0,0,363,0,0,illinoisjodaviess2019
284,210,70,4,0,0,0,112,66,42,0,0,204,80,0,illinoiskane2019
245,210,33,2,0,0,0,115,58,40,0,0,245,0,0,illinoislake2019
364,176,188,0,0,0,0,93,64,51,0,0,100,264,0,illinoismacon2019
357,340,17,0,0,0,0,87,47,33,0,112,245,0,0,illinoismacoupin2019
363,140,220,1,2,0,0,156,73,55,0,0,144,217,2,illinoismadison2019
340,161,177,2,0,0,0,126,65,52,0,0,88,252,0,illinoismchenry2019
364,187,177,0,0,0,0,100,65,49,0,0,116,248,0,illinoismclean2019
364,236,126,2,0,0,0,101,62,44,0,0,153,211,0,illinoispeoria2019
324,234,90,0,0,0,0,97,58,43,0,0,184,140,0,illinoisrandolph2019
361,221,138,2,0,0,0,115,63,45,0,0,134,227,0,illinoisrockisland2019
365,217,147,1,0,0,0,108,64,47,1,57,144,163,0,illinoissaintclair2019
360,222,138,0,0,0,0,87,61,45,0,0,122,238,0,illinoissangamon2019
365,179,186,0,0,0,0,84,66,51,0,0,75,290,0,illinoiswill2019
341,182,158,1,0,0,0,102,66,49,0,0,108,233,0,illinoiswinnebago2019
365,200,164,1,0,0,0,101,64,49,0,0,163,202,0,indianaallen2019
364,256,108,0,0,0,0,77,58,44,0,0,203,161,0,indianabartholomew2019
351,320,31,0,0,0,0,90,50,35,0,0,351,0,0,indianaboone2019
365,349,16,0,0,0,0,74,47,35,0,0,365,0,0,indianabrown2019
358,333,25,0,0,0,0,84,49,35,0,0,358,0,0,indianacarroll2019
365,225,139,1,0,0,0,101,62,45,0,0,194,171,0,indianaclark2019
352,299,53,0,0,0,0,71,56,36,0,0,272,80,0,indianadelaware2019
120,76,44,0,0,0,0,73,59,43,0,0,0,119,1,indianadubois2019
365,251,114,0,0,0,0,83,61,41,0,0,166,199,0,indianaelkhart2019
361,336,25,0,0,0,0,87,48,35,0,0,361,0,0,indianafloyd2019
355,291,64,0,0,0,0,87,55,40,0,0,292,63,0,indianagreene2019
365,214,149,2,0,0,0,119,64,47,0,0,145,220,0,indianahamilton2019
361,348,13,0,0,0,0,93,47,34,0,0,361,0,0,indianahendricks2019
119,81,38,0,0,0,0,67,58,37,0,0,0,119,0,indianahenry2019
361,236,124,1,0,0,0,108,59,44,0,0,192,169,0,indianahoward2019
355,345,10,0,0,0,0,84,44,31,0,0,355,0,0,indianahuntington2019
360,340,20,0,0,0,0,80,47,35,0,0,360,0,0,indianajackson2019
359,328,31,0,0,0,0,87,50,36,0,0,359,0,0,indianaknox2019
364,296,64,4,0,0,0,126,64,37,0,0,317,47,0,indianalaporte2019
365,151,213,1,0,0,0,101,72,52,0,2,86,274,3,indianalake2019
365,216,148,1,0,0,0,101,61,47,0,0,148,217,0,indianamadison2019
365,78,283,4,0,0,0,112,74,58,0,0,62,303,0,indianamarion2019
346,220,126,0,0,0,0,72,58,43,0,0,0,346,0,indianamonroe2019
364,344,20,0,0,0,0,87,48,35,0,0,364,0,0,indianamorgan2019
358,322,36,0,0,0,0,80,51,37,0,0,358,0,0,indianaperry2019
365,236,125,4,0,0,0,115,64,44,0,0,164,188,13,indianaporter2019
364,341,23,0,0,0,0,80,49,35,0,0,364,0,0,indianaposey2019
365,338,27,0,0,0,0,84,49,36,0,0,365,0,0,indianashelby2019
117,81,36,0,0,0,0,76,58,41,0,0,0,117,0,indianaspencer2019
365,217,148,0,0,0,0,100,66,46,0,0,178,187,0,indianast.joseph2019
116,73,43,0,0,0,0,81,58,41,0,0,0,116,0,indianasullivan2019
351,210,141,0,0,0,0,78,61,43,0,0,0,351,0,indianatippecanoe2019
365,229,136,0,0,0,0,90,59,46,0,0,155,210,0,indianavanderburgh2019
365,161,203,1,0,0,0,102,67,52,0,0,110,255,0,indianavigo2019
351,319,32,0,0,0,0,97,50,37,0,0,351,0,0,indianawabash2019
365,337,28,0,0,0,0,93,50,36,0,0,365,0,0,indianawarrick2019
352,213,139,0,0,0,0,91,60,43,0,0,0,352,0,indianawhitley2019
363,238,125,0,0,0,0,85,63,41,0,0,0,363,0,iowablackhawk2019
243,228,15,0,0,0,0,90,46,37,0,0,243,0,0,iowabremer2019
118,118,0,0,0,0,0,38,27,15,0,0,0,0,118,iowacerrogordo2019
364,192,172,0,0,0,0,91,65,49,0,0,94,270,0,iowaclinton2019
241,222,19,0,0,0,0,97,50,38,0,0,241,0,0,iowaharrison2019
364,210,154,0,0,0,0,92,64,46,0,0,0,364,0,iowajohnson2019
120,80,40,0,0,0,0,73,62,39,0,0,0,120,0,iowalee2019
365,223,142,0,0,0,0,86,64,43,0,0,116,249,0,iowalinn2019
364,267,97,0,0,0,0,77,58,41,0,0,156,208,0,iowamontgomery2019
365,238,127,0,0,0,0,93,61,42,0,0,0,365,0,iowamuscatine2019
364,246,118,0,0,0,0,93,60,44,0,0,102,262,0,iowapaloalto2019
365,251,114,0,0,0,0,100,60,42,0,2,174,189,0,iowapolk2019
130,93,37,0,0,0,0,73,58,38,0,0,0,117,13,iowapottawattamie2019
365,168,195,2,0,0,0,112,69,52,0,0,82,216,67,iowascott2019
361,266,95,0,0,0,0,97,58,42,0,1,130,230,0,iowavanburen2019
118,91,27,0,0,0,0,83,58,38,0,0,0,118,0,iowawoodbury2019
118,105,12,1,0,0,0,113,51,27,0,0,0,118,0,kansaschase2019
304,301,3,0,0,0,0,54,31,15,0,0,0,0,304,kansasford2019
362,308,54,0,0,0,0,77,53,38,0,0,246,116,0,kansasjohnson2019
362,347,15,0,0,0,0,97,45,33,0,0,362,0,0,kansasleavenworth2019
365,219,145,1,0,0,0,119,62,45,0,0,122,242,1,kansasneosho2019
365,282,83,0,0,0,0,97,58,41,0,8,253,100,4,kansassedgwick2019
365,216,148,0,1,0,0,161,63,45,0,0,128,237,0,kansasshawnee2019
358,354,4,0,0,0,0,58,31,12,0,0,0,0,358,kansassherman2019
365,287,78,0,0,0,0,97,57,41,0,3,244,110,8,kansassumner2019
364,310,54,0,0,0,0,99,53,37,0,0,252,112,0,kansastrego2019
365,239,125,1,0,0,0,137,63,43,0,24,155,185,1,kansaswyandotte2019
263,238,25,0,0,0,0,77,50,40,0,0,222,41,0,kentuckybell2019
239,222,17,0,0,0,0,80,49,39,0,0,239,0,0,kentuckyboone2019
365,259,106,0,0,0,0,74,58,44,0,4,124,236,1,kentuckyboyd2019
243,214,29,0,0,0,0,93,51,41,0,0,243,0,0,kentuckybullitt2019
362,241,120,1,0,0,0,108,60,44,0,21,127,214,0,kentuckycampbell2019
285,266,19,0,0,0,0,67,49,37,0,0,215,69,1,kentuckycarter2019
278,228,50,0,0,0,0,80,54,40,0,0,198,80,0,kentuckychristian2019
364,220,143,1,0,0,0,101,63,46,0,0,137,227,0,kentuckydaviess2019
365,225,140,0,0,0,0,77,60,46,0,0,134,231,0,kentuckyedmonson2019
364,231,133,0,0,0,0,80,58,46,0,5,127,232,0,kentuckyfayette2019
242,237,5,0,0,0,0,58,45,37,0,0,242,0,0,kentuckygreenup2019
245,208,37,0,0,0,0,84,54,42,0,0,245,0,0,kentuckyhancock2019
363,261,102,0,0,0,0,72,57,44,0,0,128,235,0,kentuckyhardin2019
59,29,30,0,0,0,0,71,65,53,0,0,0,59,0,kentuckyhenderson2019
365,124,239,2,0,0,0,136,71,54,0,1,99,265,0,kentuckyjefferson2019
245,221,24,0,0,0,0,67,50,43,0,0,245,0,0,kentuckyjessamine2019
261,237,24,0,0,0,0,77,50,41,0,0,242,0,19,kentuckylivingston2019
361,186,175,0,0,0,0,97,63,50,0,2,101,257,1,kentuckymccracken2019
356,341,15,0,0,0,0,80,47,36,0,0,356,0,0,kentuckymorgan2019
242,203,38,1,0,0,0,105,58,42,0,0,242,0,0,kentuckyoldham2019
353,238,115,0,0,0,0,87,57,44,0,0,106,247,0,kentuckyperry2019
361,286,75,0,0,0,0,68,55,41,0,0,111,250,0,kentuckypike2019
282,251,31,0,0,0,0,67,52,41,0,0,202,80,0,kentuckypulaski2019
244,222,22,0,0,0,0,67,50,40,0,0,244,0,0,kentuckysimpson2019
353,328,25,0,0,0,0,87,49,37,0,0,353,0,0,kentuckytrigg2019
348,237,111,0,0,0,0,76,58,44,0,0,98,250,0,kentuckywarren2019
364,331,33,0,0,0,0,80,50,39,0,0,364,0,0,kentuckywashington2019
361,319,41,1,0,0,0,101,54,33,0,7,354,0,0,louisianaascension2019
357,282,75,0,0,0,0,86,55,37,0,0,175,175,7,louisianabossier2019
356,271,85,0,0,0,0,82,59,39,0,0,251,105,0,louisianacaddo2019
365,131,234,0,0,0,0,90,65,53,0,1,69,295,0,louisianacalcasieu2019
365,190,173,2,0,0,0,108,71,50,0,3,102,260,0,louisianaeastbatonrouge2019
365,290,71,4,0,0,0,119,59,38,0,1,283,81,0,louisianaiberville2019
365,269,96,0,0,0,0,84,58,42,0,2,204,159,0,louisianajefferson2019
365,212,153,0,0,0,0,84,61,46,0,0,116,249,0,louisianalafayette2019
360,173,185,2,0,0,0,126,63,51,0,0,81,279,0,louisianalafourche2019
365,198,167,0,0,0,0,97,63,48,0,0,103,262,0,louisianalivingston2019
365,292,73,0,0,0,0,90,57,36,0,52,0,307,6,louisianaorleans2019
363,310,53,0,0,0,0,71,52,36,0,0,300,63,0,louisianaouachita2019
351,322,26,3,0,0,0,112,49,33,0,0,351,0,0,louisianapointecoupee2019
119,88,31,0,0,0,0,74,58,40,0,0,0,119,0,louisianarapides2019
365,159,205,1,0,0,0,112,64,52,0,0,82,283,0,louisianast.bernard2019
359,344,15,0,0,0,0,97,46,29,0,0,359,0,0,louisianast.james2019
364,334,30,0,0,0,0,93,48,33,0,0,364,0,0,louisianast.johnthebaptist2019
355,330,25,0,0,0,0,80,48,34,0,0,355,0,0,louisianast.martin2019
363,266,97,0,0,0,0,84,60,41,0,0,187,176,0,louisianast.tammany2019
117,84,33,0,0,0,0,68,58,40,0,0,0,117,0,louisianatangipahoa2019
120,93,27,0,0,0,0,73,57,37,0,0,0,120,0,louisianaterrebonne2019
364,202,162,0,0,0,0,100,62,47,0,8,93,263,0,louisianawestbatonrouge2019
361,327,34,0,0,0,0,76,49,33,0,0,162,198,1,maineandroscoggin2019
365,304,59,1,1,0,0,182,55,36,0,0,176,176,13,mainearoostook2019
365,208,157,0,0,0,0,100,59,47,0,0,65,297,3,mainecumberland2019
365,339,25,1,0,0,0,105,49,37,2,0,320,42,1,mainehancock2019
361,352,9,0,0,0,0,70,44,29,0,129,211,21,0,mainekennebec2019
213,204,9,0,0,0,0,84,47,36,0,0,213,0,0,maineknox2019
334,305,29,0,0,0,0,72,49,33,0,0,148,186,0,maineoxford2019
362,336,26,0,0,0,0,72,47,33,0,0,177,182,3,mainepenobscot2019
363,360,3,0,0,0,0,71,45,34,0,0,362,1,0,mainewashington2019
231,216,14,1,0,0,0,115,48,38,0,0,231,0,0,maineyork2019
264,179,78,7,0,0,0,143,77,45,0,0,243,0,21,marylandannearundel2019
365,232,124,9,0,0,0,150,71,46,0,6,226,133,0,marylandbaltimore2019
363,217,140,6,0,0,0,126,65,46,0,15,142,206,0,marylandbaltimore(city)2019
232,214,18,0,0,0,0,71,49,39,0,0,232,0,0,marylandcalvert2019
241,205,35,1,0,0,0,101,54,43,0,0,241,0,0,marylandcarroll2019
361,265,93,3,0,0,0,150,61,42,0,0,203,158,0,marylandcecil2019
221,202,19,0,0,0,0,77,50,40,0,0,221,0,0,marylandcharles2019
365,281,81,3,0,0,0,126,58,43,0,0,280,85,0,marylanddorchester2019
243,198,44,1,0,0,0,112,58,44,0,0,243,0,0,marylandfrederick2019
365,311,54,0,0,0,0,71,53,39,2,0,238,125,0,marylandgarrett2019
359,229,121,9,0,0,0,133,71,45,0,0,210,149,0,marylandharford2019
365,267,98,0,0,0,0,81,58,39,0,77,0,288,0,marylandhoward2019
360,272,87,1,0,0,0,101,61,42,0,0,215,145,0,marylandkent2019
361,284,77,0,0,0,0,88,57,41,0,0,190,171,0,marylandmontgomery2019
365,234,125,6,0,0,0,122,64,45,0,0,247,118,0,marylandprincegeorge's2019
360,279,81,0,0,0,0,93,58,42,0,0,173,187,0,marylandwashington2019
359,346,13,0,0,0,0,93,45,36,0,0,353,6,0,massachusettsbarnstable2019
364,266,98,0,0,0,0,87,57,41,0,0,151,213,0,massachusettsberkshire2019
364,279,85,0,0,0,0,97,56,43,0,0,248,116,0,massachusettsbristol2019
352,329,19,4,0,0,0,126,48,39,0,0,341,11,0,massachusettsdukes2019
364,288,75,1,0,0,0,122,55,41,0,2,193,169,0,massachusettsessex2019
364,281,83,0,0,0,0,89,56,40,0,0,189,175,0,massachusettsfranklin2019
364,260,104,0,0,0,0,93,58,43,0,6,157,201,0,massachusettshampden2019
364,296,68,0,0,0,0,93,54,41,0,1,231,132,0,massachusettshampshire2019
364,289,75,0,0,0,0,80,54,41,0,7,168,189,0,massachusettsmiddlesex2019
362,352,10,0,0,0,0,100,44,34,0,13,349,0,0,massachusettsnorfolk2019
363,289,74,0,0,0,0,90,54,40,0,0,193,170,0,massachusettsplymouth2019
365,224,141,0,0,0,0,87,58,46,1,6,61,297,0,massachusettssuffolk2019
365,238,127,0,0,0,0,93,59,45,1,3,127,234,0,massachusettsworcester2019
276,224,48,4,0,0,0,115,62,39,0,0,231,45,0,michiganallegan2019
316,252,64,0,0,0,0,85,55,34,0,0,0,316,0,michiganbay2019
247,232,15,0,0,0,0,93,46,36,0,0,247,0,0,michiganbenzie2019
260,232,26,2,0,0,0,112,51,39,0,0,260,0,0,michiganberrien2019
255,229,26,0,0,0,0,90,51,39,0,0,255,0,0,michigancass2019
58,42,16,0,0,0,0,66,56,43,0,0,0,58,0,michiganchippewa2019
248,243,5,0,0,0,0,67,46,35,0,0,248,0,0,michiganclinton2019
340,225,115,0,0,0,0,75,60,42,0,0,145,195,0,michigangenesee2019
259,250,9,0,0,0,0,90,46,36,0,0,259,0,0,michiganhuron2019
365,274,91,0,0,0,0,78,55,40,0,2,144,219,0,michiganingham2019
362,260,102,0,0,0,0,87,58,43,0,0,139,223,0,michigankalamazoo2019
365,261,104,0,0,0,0,90,59,40,3,0,174,184,4,michigankent2019
117,114,3,0,0,0,0,73,28,12,0,0,0,117,0,michigankeweenaw2019
358,233,125,0,0,0,0,91,61,44,0,0,122,236,0,michiganlenawee2019
292,238,53,1,0,0,0,101,58,39,0,0,234,58,0,michiganmacomb2019
269,243,25,1,0,0,0,101,50,36,0,0,233,36,0,michiganmanistee2019
254,244,10,0,0,0,0,64,46,35,0,0,254,0,0,michiganmason2019
363,306,57,0,0,0,0,74,54,36,0,0,252,111,0,michiganmissaukee2019
61,57,4,0,0,0,0,76,46,16,0,0,0,0,61,michiganmonroe2019
262,236,25,1,0,0,0,133,50,38,0,0,262,0,0,michiganmuskegon2019
293,233,58,2,0,0,0,122,60,39,0,0,228,65,0,michiganoakland2019
360,300,60,0,0,0,0,100,61,37,0,78,216,63,3,michiganottawa2019
364,339,25,0,0,0,0,90,46,31,0,0,222,142,0,michiganschoolcraft2019
365,266,96,3,0,0,0,108,60,41,0,0,138,227,0,michiganst.clair2019
355,345,10,0,0,0,0,77,46,33,0,0,355,0,0,michigantuscola2019
365,248,117,0,0,0,0,89,61,44,0,0,174,191,0,michiganwashtenaw2019
365,81,275,9,0,0,0,142,77,58,0,4,28,325,8,michiganwayne2019
340,322,18,0,0,0,0,74,46,34,0,0,340,0,0,michiganwexford2019
364,274,89,1,0,0,0,122,59,39,2,5,205,152,0,minnesotaanoka2019
360,325,34,1,0,0,0,105,50,31,0,0,170,190,0,minnesotabecker2019
352,307,43,1,1,0,0,191,53,26,0,0,0,352,0,minnesotabeltrami2019
356,341,15,0,0,0,0,80,45,28,0,0,206,150,0,minnesotacarlton2019
350,321,28,1,0,0,0,125,44,18,0,0,0,350,0,minnesotacass2019
334,317,17,0,0,0,0,81,39,22,0,0,0,334,0,minnesotacook2019
359,324,34,1,0,0,0,101,50,31,0,0,162,197,0,minnesotacrowwing2019
365,269,96,0,0,0,0,90,61,36,0,23,0,342,0,minnesotadakota2019
216,203,13,0,0,0,0,97,48,37,0,0,216,0,0,minnesotagoodhue2019
365,187,178,0,0,0,0,95,65,49,0,3,41,230,91,minnesotahennepin2019
363,333,30,0,0,0,0,83,48,31,0,0,117,213,33,minnesotalake2019
362,306,56,0,0,0,0,87,54,34,0,0,163,199,0,minnesotalyon2019
247,239,8,0,0,0,0,90,44,32,0,0,247,0,0,minnesotamillelacs2019
364,271,93,0,0,0,0,86,60,40,0,0,137,227,0,minnesotaolmsted2019
365,246,119,0,0,0,0,91,63,39,0,0,0,346,19,minnesotaramsey2019
365,306,58,1,0,0,0,101,55,38,0,0,153,203,9,minnesotasaintlouis2019
365,273,92,0,0,0,0,93,58,38,0,0,192,173,0,minnesotascott2019
344,290,54,0,0,0,0,94,55,34,0,0,194,150,0,minnesotastearns2019
260,192,68,0,0,0,0,87,64,37,0,0,170,89,1,minnesotawashington2019
115,102,13,0,0,0,0,65,52,21,0,0,0,115,0,minnesotawinona2019
362,289,73,0,0,0,0,90,58,36,0,0,199,163,0,minnesotawright2019
364,197,167,0,0,0,0,96,64,49,0,0,95,269,0,mississippibolivar2019
364,222,141,1,0,0,0,136,60,46,0,0,93,271,0,mississippidesoto2019
358,210,148,0,0,0,0,77,60,46,0,0,0,358,0,mississippiforrest2019
365,263,102,0,0,0,0,80,58,43,0,0,122,243,0,mississippihancock2019
363,201,162,0,0,0,0,97,63,47,0,0,69,294,0,mississippiharrison2019
365,161,204,0,0,0,0,100,66,52,0,0,70,295,0,mississippihinds2019
365,232,132,1,0,0,0,105,61,46,0,0,94,271,0,mississippijackson2019
245,229,16,0,0,0,0,77,49,36,0,0,245,0,0,mississippilauderdale2019
241,222,19,0,0,0,0,84,49,39,0,0,241,0,0,mississippilee2019
348,334,14,0,0,0,0,71,45,33,0,0,348,0,0,mississippiyalobusha2019
245,227,18,0,0,0,0,80,49,40,0,0,245,0,0,missouriandrew2019
245,239,6,0,0,0,0,71,46,38,0,0,245,0,0,missouriboone2019
365,223,142,0,0,0,0,84,61,42,0,0,0,327,38,missouribuchanan2019
245,238,7,0,0,0,0,71,47,39,0,0,245,0,0,missouricallaway2019
365,289,76,0,0,0,0,93,57,42,0,0,173,192,0,missouricass2019
351,237,114,0,0,0,0,80,61,44,0,0,128,223,0,missouricedar2019
365,266,99,0,0,0,0,90,61,43,0,0,203,162,0,missouriclay2019
245,213,32,0,0,0,0,87,54,42,0,0,245,0,0,missouriclinton2019
365,262,103,0,0,0,0,77,57,43,0,0,143,208,14,missourigreene2019
365,192,173,0,0,0,0,93,65,49,0,19,0,330,16,missourijackson2019
365,324,40,1,0,0,0,108,51,37,0,0,220,0,145,missourijasper2019
361,252,107,2,0,0,0,105,62,42,0,0,182,167,12,missourijefferson2019
245,223,22,0,0,0,0,100,50,40,0,0,245,0,0,missourilincoln2019
365,357,8,0,0,0,0,71,45,35,0,0,365,0,0,missourimonroe2019
245,224,21,0,0,0,0,87,50,40,0,0,245,0,0,missouriperry2019
244,202,38,3,1,0,0,151,58,42,0,0,244,0,0,missourisaintcharles2019
365,194,168,3,0,0,0,143,69,49,0,1,130,234,0,missourisaintlouis2019
244,229,15,0,0,0,0,87,49,38,0,0,244,0,0,missourisaintegenevieve2019
365,135,225,5,0,0,0,129,72,54,0,4,91,264,6,missourist.louiscity2019
107,89,18,0,0,0,0,61,53,31,0,0,0,107,0,missouristoddard2019
120,112,8,0,0,0,0,59,46,26,0,0,0,120,0,missouritaney2019
363,326,36,1,0,0,0,106,51,28,0,0,0,363,0,montanacascade2019
365,343,22,0,0,0,0,86,48,38,0,0,313,50,2,montanafergus2019
365,267,97,1,0,0,0,103,61,39,0,0,198,143,24,montanaflathead2019
365,301,64,0,0,0,0,92,55,33,4,15,0,346,0,montanagallatin2019
93,92,1,0,0,0,0,53,26,10,0,0,0,93,0,montanalake2019
365,251,112,2,0,0,0,144,68,43,0,0,200,165,0,montanalewisandclark2019
364,189,174,1,0,0,0,102,75,48,0,0,0,353,11,montanalincoln2019
365,173,188,3,1,0,0,153,78,52,0,0,0,364,1,montanamissoula2019
365,342,23,0,0,0,0,71,48,34,0,0,295,70,0,montanaphillips2019
361,312,48,1,0,0,0,145,52,38,0,0,272,84,5,montanapowderriver2019
109,105,4,0,0,0,0,84,33,12,0,0,0,109,0,montanapowell2019
364,303,61,0,0,0,0,77,55,19,0,0,0,364,0,montanaravalli2019
365,322,43,0,0,0,0,93,51,37,0,0,275,85,5,montanarichland2019
93,89,4,0,0,0,0,54,29,13,0,0,0,93,0,montanaroosevelt2019
365,328,36,1,0,0,0,108,51,36,0,2,269,64,30,montanarosebud2019
365,289,76,0,0,0,0,95,56,33,0,0,0,357,8,montanasanders2019
104,101,3,0,0,0,0,57,36,16,0,0,0,104,0,montanasheridan2019
363,293,70,0,0,0,0,92,60,24,0,0,0,236,127,montanasilverbow2019
292,271,20,0,1,0,0,159,47,31,0,0,0,292,0,montanayellowstone2019
348,348,0,0,0,0,0,46,26,13,0,0,0,0,348,nebraskacass2019
365,273,92,0,0,0,0,80,59,42,0,0,156,207,2,nebraskadouglas2019
97,87,10,0,0,0,0,64,51,25,0,0,0,97,0,nebraskahall2019
355,342,13,0,0,0,0,80,46,35,0,0,355,0,0,nebraskaknox2019
288,249,39,0,0,0,0,70,52,36,0,0,214,74,0,nebraskalancaster2019
350,240,110,0,0,0,0,82,60,39,0,0,0,350,0,nebraskasarpy2019
113,107,6,0,0,0,0,74,45,25,0,0,0,113,0,nebraskascottsbluff2019
109,105,4,0,0,0,0,62,34,16,0,0,0,109,0,nebraskathomas2019
116,95,21,0,0,0,0,78,55,34,0,0,0,116,0,nebraskawashington2019
365,296,69,0,0,0,0,97,58,44,0,0,277,88,0,nevadacarsoncity2019
353,323,30,0,0,0,0,80,50,41,0,0,353,0,0,nevadachurchill2019
365,128,232,5,0,0,0,122,87,58,1,10,236,110,8,nevadaclark2019
356,318,38,0,0,0,0,66,52,17,0,0,0,356,0,nevadadouglas2019
365,356,9,0,0,0,0,77,31,14,0,0,12,23,330,nevadaelko2019
356,344,12,0,0,0,0,71,47,38,0,0,346,0,10,nevadalyon2019
365,352,12,1,0,0,0,146,31,15,0,0,0,0,365,nevadanye2019
365,214,151,0,0,0,0,97,64,48,0,2,273,87,3,nevadawashoe2019
362,294,67,1,0,0,0,101,61,44,0,0,361,1,0,nevadawhitepine2019
316,292,24,0,0,0,0,77,48,32,0,0,156,160,0,newhampshirebelknap2019
365,331,34,0,0,0,0,82,50,35,0,0,254,111,0,newhampshirecheshire2019
324,313,11,0,0,0,0,64,47,40,0,0,304,20,0,newhampshirecoos2019
365,332,33,0,0,0,0,65,50,35,0,0,248,117,0,newhampshiregrafton2019
365,345,20,0,0,0,0,80,47,37,0,0,337,28,0,newhampshirehillsborough2019
210,206,4,0,0,0,0,61,44,36,0,0,210,0,0,newhampshiremerrimack2019
365,319,45,1,0,0,0,112,52,39,0,0,255,110,0,newhampshirerockingham2019
365,270,94,1,0,0,0,105,55,42,0,0,178,187,0,newjerseyatlantic2019
365,149,211,5,0,0,0,150,73,53,0,32,56,277,0,newjerseybergen2019
365,173,187,5,0,0,0,126,71,51,0,9,123,233,0,newjerseycamden2019
361,254,104,3,0,0,0,105,61,44,0,1,204,156,0,newjerseycumberland2019
365,206,159,0,0,0,0,100,65,47,0,42,122,201,0,newjerseyessex2019
280,229,50,1,0,0,0,133,57,37,0,0,207,73,0,newjerseygloucester2019
365,211,154,0,0,0,0,93,64,47,0,57,78,230,0,newjerseyhudson2019
362,256,105,1,0,0,0,108,62,43,0,0,178,184,0,newjerseyhunterdon2019
365,232,131,2,0,0,0,136,64,45,0,0,196,169,0,newjerseymercer2019
362,243,116,3,0,0,0,115,63,43,0,6,182,174,0,newjerseymiddlesex2019
240,217,23,0,0,0,0,100,50,37,0,0,240,0,0,newjerseymonmouth2019
364,325,39,0,0,0,0,87,51,36,0,11,322,31,0,newjerseymorris2019
349,266,81,2,0,0,0,150,60,40,0,0,191,158,0,newjerseyocean2019
277,226,50,1,0,0,0,122,57,40,0,0,209,68,0,newjerseypassaic2019
365,167,198,0,0,0,0,100,63,52,0,33,0,332,0,newjerseyunion2019
364,279,84,1,0,0,0,103,57,39,0,26,121,217,0,newjerseywarren2019
365,134,227,4,0,0,0,108,77,55,0,1,218,110,36,newmexicobernalillo2019
111,111,0,0,0,0,0,42,24,12,0,0,0,111,0,newmexicocatron2019
118,113,5,0,0,0,0,58,42,21,0,0,0,118,0,newmexicochaves2019
365,156,185,17,3,2,2,645,87,54,0,4,244,60,57,newmexicodonaana2019
365,212,134,17,2,0,0,174,90,47,0,1,360,4,0,newmexicoeddy2019
365,210,151,4,0,0,0,140,71,48,0,4,252,109,0,newmexicolea2019
107,107,0,0,0,0,0,42,28,13,0,0,0,107,0,newmexicolincoln2019
117,117,0,0,0,0,0,42,21,12,0,0,0,117,0,newmexicolosalamos2019
361,349,10,1,0,0,1,630,29,12,0,0,0,0,361,newmexicoluna2019
358,315,43,0,0,0,0,90,54,43,0,0,354,4,0,newmexicorioarriba2019
365,208,157,0,0,0,0,97,90,49,0,3,362,0,0,newmexicosanjuan2019
363,275,88,0,0,0,0,97,61,44,0,0,350,11,2,newmexicosandoval2019
362,273,88,1,0,0,0,101,67,44,0,0,349,13,0,newmexicosantafe2019
92,92,0,0,0,0,0,41,26,14,0,0,0,92,0,newmexicosocorro2019
358,315,43,0,0,0,0,73,53,21,0,0,0,358,0,newmexicotaos2019
357,270,87,0,0,0,0,93,67,44,0,0,357,0,0,newmexicovalencia2019
365,276,89,0,0,0,0,93,58,41,0,0,151,214,0,newyorkalbany2019
365,212,150,3,0,0,0,115,66,46,0,28,114,223,0,newyorkbronx2019
343,302,40,1,0,0,0,105,53,38,0,0,302,41,0,newyorkchautauqua2019
331,319,12,0,0,0,0,90,45,34,0,0,331,0,0,newyorkdutchess2019
365,262,103,0,0,0,0,93,59,43,0,12,130,223,0,newyorkerie2019
364,327,37,0,0,0,0,80,51,42,0,0,357,7,0,newyorkessex2019
177,177,0,0,0,0,0,49,42,31,0,0,177,0,0,newyorkfranklin2019
323,321,2,0,0,0,0,54,44,35,0,0,323,0,0,newyorkhamilton2019
185,185,0,0,0,0,0,45,37,29,0,0,185,0,0,newyorkherkimer2019
205,198,7,0,0,0,0,64,46,35,0,0,205,0,0,newyorkjefferson2019
365,280,85,0,0,0,0,78,55,36,0,0,0,365,0,newyorkkings2019
365,272,93,0,0,0,0,90,57,40,0,0,140,225,0,newyorkmonroe2019
360,308,52,0,0,0,0,72,53,29,0,0,0,360,0,newyorknassau2019
365,219,144,2,0,0,0,136,62,46,0,0,124,241,0,newyorknewyork2019
